binomial_nomenclature,common_name,UTC,date,year,month,day,dayofyear,latitude,longitude,cloud_cover,temp_f,humidity,wind_direction_degrees,wind_speed_kmph,pressure_mb,dewpoint_f,head_index_f,percipitation_mm,visualbility_km,moon_phase,angler,angler_id,harvest_id
Lepomis megalotis,Longear Sunfish,2017-01-01 20:49:00 UTC,20170101,2017,01,01,1,30.39366271,-97.6780057,69,73,85,219,6,1010,58,63,0.2,7,0.125418555,evanator4000,269451,5163729
Lepomis megalotis,Longear Sunfish,2017-03-29 16:34:10 UTC,20170329,2017,03,29,88,30.51080704,-97.75656128,100,77,61,266,13,1006,54,73,6.7,8,0.036003894,aaronramon,62176,5503798
Lepomis megalotis,Longear Sunfish,2017-04-03 17:55:02 UTC,20170403,2017,04,03,93,30.64975739,-97.71582794,100,79,56,248,12,1007,50,68,6.9,10,0.497879596,aaronramon,62176,5558549
Lepomis megalotis,Longear Sunfish,2015-05-30 18:22:00 UTC,20150530,2015,05,30,150,36.92753376,-90.28250769,64,80,86,259,17,1013,69,77,17,9,0.912435799,pmk00001,204678,5598890
Lepomis megalotis,Longear Sunfish,2015-05-30 22:19:00 UTC,20150530,2015,05,30,150,36.70676219,-90.25534129,61,82,84,259,19,1013,69,79,15,9,0.921437994,pmk00001,204678,5598903
Lepomis megalotis,Longear Sunfish,2017-04-14 16:46:00 UTC,20170414,2017,04,14,104,30.39160167,-97.677185,63,77,75,162,9,1018,61,69,0.9,7,0.892054629,blubayou,18552,5707202
Lepomis megalotis,Longear Sunfish,2017-04-15 18:52:43 UTC,20170415,2017,04,15,105,30.14785796,-97.78746111,82,82,81,161,15,1017,65,73,1,10,0.820825674,benjamin35,452347,5727868
Lepomis megalotis,Longear Sunfish,2017-04-16 21:37:00 UTC,20170416,2017,04,16,106,39.86069869,-80.80509947,100,77,66,239,17,1016,56,68,4.4,9,0.734060145,rc556011,390181,5771375
Lepomis megalotis,Longear Sunfish,2017-04-17 17:33:36 UTC,20170417,2017,04,17,107,30.054797,-98.241194,89,74,86,139,12,1016,64,71,2.6,6,0.661999289,mjcasarez,11481,5803383
Lepomis megalotis,Longear Sunfish,2015-06-12 17:38:00 UTC,20150612,2015,06,12,163,32.75778785,-94.98865128,22,95,77,166,10,1011,73,90,3.4,8,0.176244375,wgsflyfish,454405,5824799
Lepomis megalotis,Longear Sunfish,2017-04-18 19:46:00 UTC,20170418,2017,04,18,108,30.1680222,-97.4023819,98,74,88,88,7,1016,65,69,5.6,7,0.560097143,mracre,4568,5846974
Lepomis megalotis,Longear Sunfish,2017-04-18 23:25:00 UTC,20170418,2017,04,18,108,30.13418523,-97.79119599,75,74,85,66,9,1016,64,68,6.1,7,0.545407877,jeffmci9,435598,5860043
Lepomis megalotis,Longear Sunfish,2017-04-18 19:46:00 UTC,20170418,2017,04,18,108,30.16787379,-97.40246773,98,74,88,88,7,1016,65,69,5.6,7,0.560097143,ncowey,64142,5886133
Lepomis megalotis,Longear Sunfish,2017-04-18 20:24:00 UTC,20170418,2017,04,18,108,30.18688712,-97.39268303,98,74,88,88,7,1016,65,69,5.6,7,0.557555473,ncowey,64142,5886143
Lepomis megalotis,Longear Sunfish,2017-04-22 18:50:28 UTC,20170422,2017,04,22,112,30.247605,-97.79068,88,65,67,359,16,1014,54,67,1.3,7,0.178966363,christinarscanlon,173651,5928015
Lepomis megalotis,Longear Sunfish,2017-04-27 22:46:05 UTC,20170427,2017,04,27,117,30.56033667,-88.572975,63,81,79,263,11,1008,67,76,9.3,9,0.033467991,curiousfisherman,449146,6014216
Lepomis megalotis,Longear Sunfish,2017-05-06 22:15:00 UTC,20170506,2017,05,06,126,30.175146,-98.188678,0,77,47,186,9,1016,47,69,0,10,0.856314664,dhend9,56527,6117325
Lepomis megalotis,Longear Sunfish,2016-04-29 19:56:32 UTC,20160429,2016,04,29,120,30.31465867,-97.67507504,74,83,88,159,20,1006,71,79,6.3,6,0.535735433,adrianj,32808,6156729
Lepomis megalotis,Longear Sunfish,2017-04-23 17:07:41 UTC,20170423,2017,04,23,113,27.937811,-97.775724,38,76,49,355,17,1019,47,68,0.3,9,0.106524631,fishesoftexas,10601,6251541
Lepomis megalotis,Longear Sunfish,2017-05-18 16:46:44 UTC,20170518,2017,05,18,138,30.40817913,-97.79341411,76,86,77,168,22,1008,70,82,3.6,7,0.53590922,fishorwork,41957,6271247
Lepomis megalotis,Longear Sunfish,2017-05-23 17:00:00 UTC,20170523,2017,05,23,143,31.01654787,-98.45732689,40,72,79,239,9,1012,61,69,6.8,8,0.067940394,sarahroberts,38701,6356787
Lepomis megalotis,Longear Sunfish,2017-05-29 22:38:00 UTC,20170529,2017,05,29,149,30.62604353,-97.69018963,66,77,79,87,8,1015,66,73,19.9,8,0.232900817,nicholas_pickleous,466061,6424709
Lepomis megalotis,Longear Sunfish,2017-05-29 20:44:28 UTC,20170529,2017,05,29,149,36.14545441,-93.60804749,0,79,70,298,7,1016,55,68,0,10,0.225260415,chinquapin,300377,6430757
Lepomis megalotis,Longear Sunfish,2017-05-24 19:38:50 UTC,20170524,2017,05,24,144,31.01647,-99.196485,0,81,51,301,10,1013,46,67,0,10,0.017138163,fishesoftexas,10601,6435286
Lepomis megalotis,Longear Sunfish,2017-05-31 16:35:00 UTC,20170531,2017,05,31,151,32.75876805,-97.4602747,6,86,60,142,9,1016,64,80,4.5,10,0.413905948,andyk,30829,6483982
Lepomis megalotis,Longear Sunfish,2017-06-01 16:34:00 UTC,20170601,2017,06,01,152,32.75876805,-97.4602747,41,81,68,114,12,1015,67,79,5.8,7,0.519638647,andyk,30829,6483983
Lepomis megalotis,Longear Sunfish,2015-04-11 18:20:00 UTC,20150411,2015,04,11,101,35.397355,-87.38670833,3,73,68,42,9,1023,45,60,0,10,0.545073502,quiggifur,505122,6563356
Lepomis megalotis,Longear Sunfish,2015-04-25 15:32:00 UTC,20150425,2015,04,25,115,36.09672667,-87.13926,41,85,80,227,17,1004,61,73,5.6,8,0.468481221,quiggifur,505122,6563361
Lepomis megalotis,Longear Sunfish,2015-05-02 15:27:00 UTC,20150502,2015,05,02,122,35.46201667,-87.53725667,20,77,73,132,6,1020,51,67,0,8,0.9779048,quiggifur,505122,6563534
Lepomis megalotis,Longear Sunfish,2015-05-03 18:45:00 UTC,20150503,2015,05,03,123,36.06907667,-87.08181667,9,82,68,196,6,1019,53,70,0,10,0.998227097,quiggifur,505122,6563538
Lepomis megalotis,Longear Sunfish,2015-05-09 14:36:00 UTC,20150509,2015,05,09,129,35.39702667,-87.38200167,45,88,82,222,6,1018,68,78,7.1,10,0.701433233,quiggifur,505122,6563548
Lepomis megalotis,Longear Sunfish,2015-05-10 20:08:00 UTC,20150510,2015,05,10,130,36.09042,-87.14496,30,87,79,168,9,1017,66,78,1,8,0.569814898,quiggifur,505122,6563561
Lepomis megalotis,Longear Sunfish,2015-05-16 19:28:00 UTC,20150516,2015,05,16,136,36.09041,-87.14512333,70,81,92,176,11,1019,69,75,12.5,9,0.025193435,quiggifur,505122,6563572
Lepomis megalotis,Longear Sunfish,2015-05-24 17:06:00 UTC,20150524,2015,05,24,144,35.36540833,-87.50893667,29,86,63,158,16,1021,60,76,0.7,10,0.406584171,quiggifur,505122,6563581
Lepomis megalotis,Longear Sunfish,2015-05-30 15:55:00 UTC,20150530,2015,05,30,150,36.08887833,-87.14560667,29,84,82,179,12,1016,68,79,6.3,9,0.906644016,quiggifur,505122,6563588
Lepomis megalotis,Longear Sunfish,2015-05-31 15:15:00 UTC,20150531,2015,05,31,151,36.01226333,-87.02303167,60,81,92,171,6,1015,70,78,8.1,7,0.955017158,quiggifur,505122,6563595
Lepomis megalotis,Longear Sunfish,2015-05-31 18:58:00 UTC,20150531,2015,05,31,151,36.01480667,-87.022395,60,81,92,171,6,1015,70,78,8.1,7,0.96122817,quiggifur,505122,6563600
Lepomis megalotis,Longear Sunfish,2015-07-12 18:38:00 UTC,20150712,2015,07,12,193,36.07746262,-87.08064079,13,95,77,164,5,1017,75,94,7.7,10,0.11804743,quiggifur,505122,6563719
Lepomis megalotis,Longear Sunfish,2015-08-01 18:35:00 UTC,20150801,2015,08,01,213,35.36266833,-87.51136,5,94,57,36,9,1015,61,83,0,10,0.974414586,quiggifur,505122,6563795
Lepomis megalotis,Longear Sunfish,2015-09-08 17:00:00 UTC,20150908,2015,09,08,251,34.988535,-84.6345,7,89,74,123,7,1016,67,79,3.7,10,0.184700215,quiggifur,505122,6563947
Lepomis megalotis,Longear Sunfish,2016-03-20 15:19:00 UTC,20160320,2016,03,20,80,35.46194444,-87.53611111,55,48,61,298,15,1021,30,43,1,10,0.925367292,quiggifur,505122,6564987
Lepomis megalotis,Longear Sunfish,2016-04-16 14:12:00 UTC,20160416,2016,04,16,107,35.41694444,-87.40527778,49,73,75,110,12,1024,49,61,0.7,7,0.738179745,quiggifur,505122,6565002
Lepomis megalotis,Longear Sunfish,2016-05-08 13:55:00 UTC,20160508,2016,05,08,129,35.40007054,-87.51277149,27,82,55,236,12,1015,54,72,0,10,0.049073271,quiggifur,505122,6565232
Lepomis megalotis,Longear Sunfish,2016-05-21 15:58:00 UTC,20160521,2016,05,21,142,35.40011,-87.51286,65,76,78,311,10,1017,57,66,0.4,8,0.997933902,quiggifur,505122,6565248
Lepomis megalotis,Longear Sunfish,2016-06-01 08:50:00 UTC,20160601,2016,06,01,153,36.01993833,-87.028645,44,90,68,216,7,1013,66,80,0.3,10,0.194544966,quiggifur,505122,6565570
Lepomis megalotis,Longear Sunfish,2016-10-30 16:33:00 UTC,20161030,2016,10,30,304,35.44916667,-87.56888889,14,82,60,249,8,1020,55,72,0,10,0.001357731,quiggifur,505122,6565932
Lepomis megalotis,Longear Sunfish,2016-11-05 20:13:00 UTC,20161105,2016,11,05,310,35.40007709,-87.51277283,55,69,62,45,7,1026,44,57,0,10,0.307237629,quiggifur,505122,6565934
Lepomis megalotis,Longear Sunfish,2016-11-06 16:12:00 UTC,20161106,2016,11,06,311,35.31138889,-88.13833333,84,75,60,118,6,1024,46,64,0,10,0.385598323,quiggifur,505122,6565943
Lepomis megalotis,Longear Sunfish,2017-06-02 12:15:36 UTC,20170602,2017,06,02,153,35.40006387,-87.51277719,21,83,77,88,5,1017,64,75,1.3,10,0.603365271,quiggifur,505122,6566165
Lepomis megalotis,Longear Sunfish,2017-05-25 19:56:00 UTC,20170525,2017,05,25,145,32.54716878,-85.47824819,15,70,69,270,12,1009,54,65,0.3,9,0.001861269,pmk00001,204678,6572484
Lepomis megalotis,Longear Sunfish,2017-05-25 17:50:00 UTC,20170525,2017,05,25,145,32.54788035,-85.47803164,15,70,69,270,12,1009,54,65,0.3,9,0.001941582,pmk00001,204678,6572487
Lepomis megalotis,Longear Sunfish,2017-05-27 12:55:00 UTC,20170527,2017,05,27,147,33.03341997,-86.13075256,11,79,79,225,6,1016,64,73,0,8,0.046826504,pmk00001,204678,6573262
Lepomis megalotis,Longear Sunfish,2017-05-27 15:57:00 UTC,20170527,2017,05,27,147,33.43187111,-86.71380043,35,85,71,232,10,1015,65,77,0.2,9,0.053482217,pmk00001,204678,6573330
Lepomis megalotis,Longear Sunfish,2017-06-11 20:02:00 UTC,20170611,2017,06,11,162,32.57266667,-95.44383333,20,86,70,166,12,1014,67,79,0,8,0.952268356,cosmiccat,34728,6600417
Lepomis megalotis,Longear Sunfish,2015-05-31 22:12:00 UTC,20150531,2015,05,31,151,36.2227408,-92.6797863,91,72,86,124,7,1017,61,66,0.9,7,0.966272417,pmk00001,204678,6604996
Lepomis megalotis,Longear Sunfish,2012-06-03 00:21:00 UTC,20120602,2012,06,03,155,36.441447,-88.08101463,19,80,57,250,10,1014,50,66,0,10,0.968867296,joeeggy30,159449,6624981
Lepomis megalotis,Longear Sunfish,2017-06-10 01:27:00 UTC,20170609,2017,06,10,161,34.68057664,-93.00325223,0,81,64,175,5,1013,58,74,0,10,0.996138015,jonwbecker,60934,6674267
Lepomis megalotis,Longear Sunfish,2017-06-16 19:05:00 UTC,20170616,2017,06,16,167,32.88409217,-97.28056669,0,95,59,190,17,1009,69,90,0,10,0.575113926,walkingstick2,448026,6686290
Lepomis megalotis,Longear Sunfish,2017-06-17 13:19:00 UTC,20170617,2017,06,17,168,32.589915,-97.097745,16,95,61,187,19,1006,69,89,0,11,0.494488932,daniel112,284401,6697822
Lepomis megalotis,Longear Sunfish,2017-06-18 00:15:32 UTC,20170617,2017,06,18,169,33.3285408,-85.99065399,24,79,85,226,4,1011,70,76,7.2,8,0.445014293,quiggifur,505122,6699400
Lepomis megalotis,Longear Sunfish,2017-06-17 23:49:12 UTC,20170617,2017,06,17,168,33.35501862,-85.9848938,21,85,82,226,5,1011,71,80,2.7,9,0.447006709,quiggifur,505122,6699411
Lepomis megalotis,Longear Sunfish,2017-06-17 23:40:41 UTC,20170617,2017,06,17,168,33.35501862,-85.9848938,21,85,82,226,5,1011,71,80,2.7,9,0.447651003,quiggifur,505122,6699418
Lepomis megalotis,Longear Sunfish,2017-06-17 23:32:36 UTC,20170617,2017,06,17,168,33.35533524,-85.98526764,21,85,82,226,5,1011,71,80,2.7,9,0.448262472,quiggifur,505122,6699424
Lepomis megalotis,Longear Sunfish,2017-06-17 17:42:08 UTC,20170617,2017,06,17,168,34.3387146,-87.38802338,6,88,74,196,4,1010,69,81,0,9,0.47472073,quiggifur,505122,6699474
Lepomis megalotis,Longear Sunfish,2017-06-18 02:59:49 UTC,20170617,2017,06,18,169,33.3096095,-85.5678032,19,83,85,226,4,1011,71,77,7.4,8,0.432576849,quiggifur,505122,6699480
Lepomis megalotis,Longear Sunfish,2017-06-18 03:00:52 UTC,20170617,2017,06,18,169,34.329843,-87.37714827,6,88,74,196,4,1010,69,81,0,9,0.432497324,quiggifur,505122,6699512
Lepomis megalotis,Longear Sunfish,2017-06-17 16:50:50 UTC,20170617,2017,06,17,168,34.32986069,-87.3771286,6,88,74,196,4,1010,69,81,0,9,0.478582451,quiggifur,505122,6699563
Lepomis megalotis,Longear Sunfish,2017-06-17 16:06:19 UTC,20170617,2017,06,17,168,34.28574371,-87.39933777,39,86,78,202,4,1010,69,79,0.1,9,0.481930697,quiggifur,505122,6699565
Lepomis megalotis,Longear Sunfish,2017-06-17 14:11:43 UTC,20170617,2017,06,17,168,34.34000778,-87.47110748,39,86,78,202,4,1010,69,79,0.1,9,0.490536923,quiggifur,505122,6700022
Lepomis megalotis,Longear Sunfish,2017-06-17 14:04:10 UTC,20170617,2017,06,17,168,34.34000778,-87.47110748,39,86,78,202,4,1010,69,79,0.1,9,0.491103202,quiggifur,505122,6702137
Lepomis megalotis,Longear Sunfish,2017-06-18 19:20:47 UTC,20170618,2017,06,18,169,32.55498877,-85.4259951,69,81,88,219,8,1013,71,77,4.3,9,0.358456754,quiggifur,505122,6714068
Lepomis megalotis,Longear Sunfish,2017-06-18 16:15:14 UTC,20170618,2017,06,18,169,32.58989,-97.09778333,24,92,60,179,15,1008,69,89,0,10,0.37241082,bob777,24071,6733651
Lepomis megalotis,Longear Sunfish,2017-06-21 16:55:00 UTC,20170621,2017,06,21,172,30.1402702,-97.7810637,0,97,58,26,12,1011,66,87,0,16,0.087820788,jeffmci9,435598,6748026
Lepomis megalotis,Longear Sunfish,2017-06-21 16:57:00 UTC,20170621,2017,06,21,172,30.1402702,-97.7810637,0,97,58,26,12,1011,66,87,0,16,0.087725278,jeffmci9,435598,6748042
Lepomis megalotis,Longear Sunfish,2017-06-21 16:59:00 UTC,20170621,2017,06,21,172,30.1402702,-97.7810637,0,97,58,26,12,1011,66,87,0,16,0.087629813,jeffmci9,435598,6748063
Lepomis megalotis,Longear Sunfish,2017-06-21 17:02:00 UTC,20170621,2017,06,21,172,30.1402702,-97.7810637,0,97,58,26,12,1011,66,87,0,16,0.087486702,jeffmci9,435598,6748102
Lepomis megalotis,Longear Sunfish,2017-06-21 17:03:00 UTC,20170621,2017,06,21,172,30.1402702,-97.7810637,0,97,58,26,12,1011,66,87,0,16,0.08743902,jeffmci9,435598,6748111
Lepomis megalotis,Longear Sunfish,2017-06-21 17:47:00 UTC,20170621,2017,06,21,172,30.1402702,-97.7810637,0,97,58,26,12,1011,66,87,0,16,0.08535231,jeffmci9,435598,6748308
Lepomis megalotis,Longear Sunfish,2017-06-21 17:51:00 UTC,20170621,2017,06,21,172,30.1402702,-97.7810637,0,97,58,26,12,1011,66,87,0,16,0.085163705,jeffmci9,435598,6748313
Lepomis megalotis,Longear Sunfish,2017-06-21 17:52:00 UTC,20170621,2017,06,21,172,30.1402702,-97.7810637,0,97,58,26,12,1011,66,87,0,16,0.085116582,jeffmci9,435598,6748317
Lepomis megalotis,Longear Sunfish,2017-06-21 17:53:00 UTC,20170621,2017,06,21,172,30.1402702,-97.7810637,0,97,58,26,12,1011,66,87,0,16,0.085069471,jeffmci9,435598,6748322
Lepomis megalotis,Longear Sunfish,2017-06-15 00:19:20 UTC,20170614,2017,06,15,166,30.65453329,-97.66058341,58,90,65,181,17,1013,70,85,0.3,10,0.746441801,aaronramon,62176,6762690
Lepomis megalotis,Longear Sunfish,2017-06-24 14:10:07 UTC,20170624,2017,06,24,175,35.30323792,-88.356987,49,81,75,229,8,1016,66,77,0,7,0.004649126,quiggifur,505122,6782171
Lepomis megalotis,Longear Sunfish,2017-06-24 13:33:19 UTC,20170624,2017,06,24,175,35.30336066,-88.35691161,49,81,75,229,8,1016,66,77,0,7,0.004290332,quiggifur,505122,6782182
Lepomis megalotis,Longear Sunfish,2017-06-24 13:27:11 UTC,20170624,2017,06,24,175,35.30335683,-88.35690692,49,81,75,229,8,1016,66,77,0,7,0.004232449,quiggifur,505122,6782183
Lepomis megalotis,Longear Sunfish,2017-06-13 17:14:03 UTC,20170613,2017,06,13,164,31.167535,-99.493384,18,90,60,166,19,1011,64,82,0,10,0.848146726,fishesoftexas,10601,6827289
Lepomis megalotis,Longear Sunfish,2017-06-16 21:38:56 UTC,20170616,2017,06,16,167,30.34182198,-95.54269415,36,92,74,205,10,1012,72,87,0.1,7,0.563964135,donquixote,77664,6830023
Lepomis megalotis,Longear Sunfish,2017-06-13 18:23:24 UTC,20170613,2017,06,13,164,31.39275,-99.58775,4,90,55,176,21,1010,62,82,0,10,0.844774187,fishesoftexas,10601,6838894
Lepomis megalotis,Longear Sunfish,2017-06-13 20:41:18 UTC,20170613,2017,06,13,164,31.493621,-99.574231,4,90,55,176,21,1010,62,82,0,10,0.837969623,fishesoftexas,10601,6839042
Lepomis megalotis,Longear Sunfish,2017-06-13 22:37:10 UTC,20170613,2017,06,13,164,31.41399,-99.4733,18,90,60,166,19,1011,64,82,0,10,0.832151916,fishesoftexas,10601,6852026
Lepomis megalotis,Longear Sunfish,2017-06-14 00:19:31 UTC,20170613,2017,06,14,165,31.52952,-99.07869,17,90,62,163,20,1011,65,82,0,10,0.826937388,fishesoftexas,10601,6852309
Lepomis megalotis,Longear Sunfish,2017-06-14 01:29:33 UTC,20170613,2017,06,14,165,31.58847,-99.2263,17,90,62,163,20,1011,65,82,0,10,0.823328847,fishesoftexas,10601,6852581
Lepomis megalotis,Longear Sunfish,2017-06-14 15:54:19 UTC,20170614,2017,06,14,165,31.68861,-99.39011,26,92,59,184,21,1011,65,84,0,10,0.776142595,fishesoftexas,10601,6852704
Lepomis megalotis,Longear Sunfish,2017-06-14 17:27:19 UTC,20170614,2017,06,14,165,31.83137,-99.41391,26,92,59,184,21,1011,65,84,0,10,0.770787871,fishesoftexas,10601,6852814
Lepomis megalotis,Longear Sunfish,2017-06-14 23:54:53 UTC,20170614,2017,06,14,165,31.64231,-98.8773,33,92,64,185,21,1011,67,84,0.1,10,0.747914396,fishesoftexas,10601,6863193
Lepomis megalotis,Longear Sunfish,2017-06-23 21:27:00 UTC,20170623,2017,06,23,174,30.62671031,-97.69379854,3,99,55,182,15,1007,67,90,0,10,0.002001811,nicholas_pickleous,466061,6864263
Lepomis megalotis,Longear Sunfish,2017-07-01 16:16:39 UTC,20170701,2017,07,01,182,35.43902588,-87.47531891,68,87,90,261,8,1017,74,86,8.6,5,0.566970879,quiggifur,505122,6874080
Lepomis megalotis,Longear Sunfish,2017-07-01 16:00:27 UTC,20170701,2017,07,01,182,35.43914795,-87.47538757,68,87,90,261,8,1017,74,86,8.6,5,0.565868778,quiggifur,505122,6874094
Lepomis megalotis,Longear Sunfish,2017-07-01 14:27:46 UTC,20170701,2017,07,01,182,35.40014648,-87.51261902,68,87,90,261,8,1017,74,86,8.6,5,0.55955091,quiggifur,505122,6874127
Lepomis megalotis,Longear Sunfish,2017-07-01 14:24:12 UTC,20170701,2017,07,01,182,35.40011215,-87.51251984,68,87,90,261,8,1017,74,86,8.6,5,0.559307363,quiggifur,505122,6874163
Lepomis megalotis,Longear Sunfish,2017-07-01 14:22:57 UTC,20170701,2017,07,01,182,35.40021515,-87.51269531,68,87,90,261,8,1017,74,86,8.6,5,0.559222001,quiggifur,505122,6874174
Lepomis megalotis,Longear Sunfish,2017-07-01 14:20:51 UTC,20170701,2017,07,01,182,35.40014648,-87.51255798,68,87,90,261,8,1017,74,86,8.6,5,0.559078584,quiggifur,505122,6874185
Lepomis megalotis,Longear Sunfish,2017-05-28 02:16:00 UTC,20170527,2017,05,28,148,32.7582299,-96.84826853,60,92,64,188,24,1009,71,89,0.6,9,0.079171599,tadamcochran,13118,6877248
Lepomis megalotis,Longear Sunfish,2017-04-29 15:12:00 UTC,20170429,2017,04,29,119,35.01784936,-87.19797134,32,83,73,171,18,1015,66,78,0.7,9,0.142418029,quiggifur,505122,6905216
Lepomis megalotis,Longear Sunfish,2017-04-29 15:37:00 UTC,20170429,2017,04,29,119,35.01773513,-87.19786406,32,83,73,171,18,1015,66,78,0.7,9,0.143874473,quiggifur,505122,6905235
Lepomis megalotis,Longear Sunfish,2017-03-04 20:46:00 UTC,20170304,2017,03,04,63,35.36302634,-87.51127481,11,63,41,185,9,1033,26,49,0,10,0.430954713,quiggifur,505122,6906805
Lepomis megalotis,Longear Sunfish,2017-03-25 16:15:00 UTC,20170325,2017,03,25,84,35.441615,-87.76039667,82,64,90,166,19,1016,58,61,8.9,8,0.074797172,quiggifur,505122,6906811
Lepomis megalotis,Longear Sunfish,2017-03-26 13:54:00 UTC,20170326,2017,03,26,85,35.235902,-87.923078,62,69,94,206,11,1015,58,61,0.8,5,0.030921298,quiggifur,505122,6906815
Lepomis megalotis,Longear Sunfish,2017-04-02 13:18:00 UTC,20170402,2017,04,02,92,35.46205504,-87.5361823,100,72,62,149,10,1016,47,62,1.1,9,0.363460856,quiggifur,505122,6920224
Lepomis megalotis,Longear Sunfish,2017-07-04 19:28:54 UTC,20170704,2017,07,04,185,38.4584213,-90.6501066,15,91,75,109,7,1016,71,86,0.1,10,0.835702803,sonoranaturalist,306074,6920711
Lepomis megalotis,Longear Sunfish,2015-03-15 19:25:00 UTC,20150315,2015,03,15,74,29.59746119,-99.73159646,19,77,55,42,14,1024,47,67,0,10,0.279542848,rayray,274968,6991375
Lepomis megalotis,Longear Sunfish,2017-07-09 23:23:00 UTC,20170709,2017,07,09,190,31.0688658,-98.1752282,17,96,55,213,12,1016,66,89,1.5,10,0.993301356,bethd,13713,7020970
Lepomis megalotis,Longear Sunfish,2017-07-06 23:47:02 UTC,20170706,2017,07,06,187,30.08811383,-95.38356667,21,98,78,139,7,1018,77,97,5.4,7,0.955821714,rmille34,99899,7035358
Lepomis megalotis,Longear Sunfish,2017-07-13 14:00:00 UTC,20170713,2017,07,13,194,30.280659,-97.734239,34,98,68,163,12,1017,71,93,2.4,9,0.8196255,utwallercreekhsra,531975,7038834
Lepomis megalotis,Longear Sunfish,2017-07-13 18:43:00 UTC,20170713,2017,07,13,194,30.29809444,-97.72711111,33,99,67,163,12,1017,71,93,2.4,9,0.803797567,utwallercreekhsra,531975,7039028
Lepomis megalotis,Longear Sunfish,2017-07-15 18:55:00 UTC,20170715,2017,07,15,196,30.028306,-95.293339,20,98,79,114,6,1016,78,100,7.3,7,0.613059648,mabernathy,18604,7066956
Lepomis megalotis,Longear Sunfish,2017-07-18 16:17:05 UTC,20170718,2017,07,18,199,38.45066978,-91.96534484,16,103,67,238,5,1016,70,93,0,8,0.294092759,amlambert11,183583,7107208
Lepomis megalotis,Longear Sunfish,2017-07-18 16:19:57 UTC,20170718,2017,07,18,199,38.45069963,-91.9653356,16,103,67,238,5,1016,70,93,0,8,0.293880331,amlambert11,183583,7107311
Lepomis megalotis,Longear Sunfish,2017-07-19 16:49:49 UTC,20170719,2017,07,19,200,30.20009167,-97.525545,23,99,68,168,9,1018,73,95,0.1,9,0.190845823,danjleavitt,3288,7125574
Lepomis megalotis,Longear Sunfish,2017-06-25 18:09:50 UTC,20170625,2017,06,25,176,37.21391744,-84.96581856,4,76,66,313,9,1021,54,68,0,8,0.041211315,robert1971,421960,7160833
Lepomis megalotis,Longear Sunfish,2017-07-25 21:28:55 UTC,20170725,2017,07,25,206,30.34179062,-95.54266929,45,95,72,174,12,1018,75,95,0,10,0.082520627,donquixote,77664,7210742
Lepomis megalotis,Longear Sunfish,2017-07-31 23:59:21 UTC,20170731,2017,07,31,212,30.64086167,-97.57938333,0,94,52,68,15,1016,63,86,0,10,0.631970034,marillionjade24,143755,7306302
Lepomis megalotis,Longear Sunfish,2017-07-20 15:25:29 UTC,20170720,2017,07,20,201,30.99755,-98.70878,0,99,53,171,13,1017,68,93,0,10,0.110439381,fishesoftexas,10601,7310265
Lepomis megalotis,Longear Sunfish,2017-07-20 17:24:00 UTC,20170720,2017,07,20,201,31.07285,-98.54601,0,99,53,171,13,1017,68,93,0,10,0.104267197,fishesoftexas,10601,7310439
