dayofyear,angler,harvest_size,month,cloud_cover,temp_f,humidity,wind_direction_degrees,wind_speed_kmph,pressure_mb,dewpoint_f,head_index_f,percipitation_mm,visualbility_km,moon_phase,angler_id,harvest_id
222,kylefitzroy,2,08,28,84,67,156,5,1022,57,73,0.1,10,0.908315602,165609,7452062
222,tortuga_rapido,4,08,18,82,69,275,9,1020,61,73,0.4,10,0.913711353,10162,7605163.25
223,amlambert11,1,08,20,84,80,237,9,1017,67,78,2.8,8,0.824182907,183583,7459014
223,csavy,2,08,53,74,79,331,7,1019,54,64,0,7,0.117560201,19061,2007198
223,jeffg,1,08,100,56,90,254,15,1014,50,51,12.7,9,0.493596937,282131,3852483
223,jeremymaikoetter,1,08,18,105,53,186,13,1012,64,93,0,8,0.125013198,69593,1860894
223,koinpro,1,08,26,77,84,250,15,1014,62,69,8.2,9,0.835062315,284003,7454822
223,rkildron,1,08,40,86,80,214,8,1016,68,79,5.8,7,0.821486368,600161,8362795
223,t1903asm,2,08,100,56,90,254,15,1014,50,51,12.7,9,0.498369292,279399,3852505.5
223,w_mcdaniel,2,08,11,93,69,178,17,1016,70,86,0,10,0.844892424,53290,7452589.5
224,erikamitchell,1,08,59,73,81,273,10,1009,59,66,1.7,9,0.035726933,12158,1929015
224,jamescowart,1,08,15,103,62,139,12,1015,70,93,0,9,0.033121247,282271,3805052
224,jmarchal,1,08,89,78,87,167,10,1020,65,70,4.7,9,0.600832741,81136,3871837
224,kyle109,1,08,71,68,86,236,9,1014,55,60,2.8,6,0.728379255,582103,7509644
224,leightonreid,6,08,4,77,56,336,8,1018,45,62,0,10,0.756687491,265174,7537926.5
224,scott138,2,08,9,89,76,231,6,1016,67,81,5.8,9,0.806013788,573068,7455662
224,srmyers,1,08,33,75,86,316,12,1015,61,66,0.8,7,0.750174546,80545,7485335
224,tonyblake,1,08,0,72,49,237,8,1011,36,59,0,10,0.741443069,31463,7490116
224,w_mcdaniel,4,08,6,95,62,180,15,1013,68,88,0,10,0.754481362,53290,7461880.5
224,walkingstick2,1,08,37,99,62,98,10,1014,73,97,6.2,10,0.749161474,448026,7465047
224,wjneely,1,08,6,100,56,189,13,1014,70,95,0.1,10,0.762597466,172852,7479475
225,aaronramon,2,08,2,101.5,59,194,17,1011,69.5,93.5,0,9.5,0.654385221,62176,7492461
225,ericbaird,1,08,52,78,80,340,6,1017,59,68,0,9,0.666438191,323076,7688439
225,flabellare223,1,08,75,83,85,46,8,1010,70,79,2.6,10,0.643631448,359145,4450632
225,ksmithtu,1,08,0,80,68,311,9,1016,56,71,0,10,0.007656725,122243,1956369
225,kyle5,1,08,0,80,68,311,9,1016,56,71,0,10,0.007630091,122568,1859879
225,rivermalisha,2,08,0,91,44,228,7,1014,47,78,0,10,0.022773154,105848,1873348
225,ronquillo08,1,08,85,73,83,92,10,1015,58,63,2.6,9,0.635632045,577832,7486360
225,serpophaga,3,08,0,84,34,261,10,1017,43,73,0,10,0.704553338,173183,4033920.667
225,timothy3,1,08,30,77,70,127,10,1017,60,73,0,10,0.642833559,169865,7751578
225,toxmace,1,08,23,95,78,190,11,1013,76,94,0.9,10,0.665938445,341557,7486401
225,w_mcdaniel,2,08,6,95,62,180,15,1013,68,88,0,10,0.716677964,53290,7469972
226,brook,1,08,44,76,71,308,12,1013,56,69,0.2,9,0.617072528,13710,7485012
226,markdclements,1,08,37,71,72,271,14,1011,50,61,0.3,9,0.777066787,317070,4187489
226,neontetraploid,5,08,20,86,58,243,5,1014,55,73,0,10,0.505427258,220795,7003883.4
227,brianacosey,1,08,7,90,61,184,8,1018,72,87,0,10,0.867976881,280170,3887472
227,cindylcobb5,1,08,21,99,61,189,17,1009,70,92,0.1,10,0.433785207,50078,7508990
227,erikamitchell,1,08,80,80,92,276,4,1018,64,67,14.4,5,0.009627242,12158,1932952
227,jadynmercedes,1,08,84,78,84,174,6,1014,59,66,0.3,6,0.39687355,308759,7530376
227,jott5,2,08,51,89,82,208,6,1012,68,78,0.3,6,0.395547393,532579,7531859.5
227,nv_multispeciesfishing,1,08,68,92,68,206,5,1020,66,82,5.6,10,0.015060966,535133,7092232
227,taytonalvis,1,08,72,87,88,237,4,1012,76,88,11.1,6,0.439453062,580546,7505627
227,tortuga_rapido,4,08,28,83,77,282,6,1013,66,76,0,10,0.436180348,10162,7607818.75
227,troutbum1374,1,08,25,89,69,237,5,1020,64,79,1.2,10,0.015236705,114381,1869795
227,w_mcdaniel,1,08,36,95,67,176,22,1010,68,86,0,10,0.427282155,53290,7508424
228,backcountrychronicles,1,08,3,86,36,237,5,1015,41,70,0,10,0.920469301,43456,7880015
228,clark8,1,08,30,78,70,307,12,1014,58,71,0,10,0.326815009,566434,7535413
228,finatic,1,08,23,81,66,54,11,1020,56,69,0.4,10,0.744010476,10285,373510
228,fishesoftexas,4,08,41,98,59,190,12,1014,68,92,0.3,9,0.019168011,10601,1869819
228,genebem,1,08,22,106,50,206,15,1011,68,96,0.9,10,0.592382516,43801,833433
228,jott5,1,08,29,85,86,164,14,1013,70,79,2.7,9,0.283494087,532579,7531861
228,kmrogers,1,08,49,83,79,298,5,1017,59,69,0.2,5,0.312218017,220686,7544345
228,markdclements,1,08,24,87,77,166,4,1020,68,79,0.2,9,0.038429475,317070,4184516
228,oz4caster,1,08,9,101,52,190,14,1012,66,92,0,10,0.587382873,46101,834112
228,rhesusguy,1,08,24,62,53,303,10,1018,34,51,0,10,0.313918778,49994,7538891
228,taytonalvis,1,08,38,93,78,29,6,1016,72,87,0.1,6,0.294559806,580546,7538795
229,bogdraw,1,08,86,78,91,170,14,1003,67,71,33.4,9,0.226313994,583717,7530265
229,coreyjlange,1,08,13,81,76,197,12,1016,66,74,0.1,7,0.968068808,55236,3900436
229,dankrumm,1,08,40,87,80,185,14,1013,69,80,6.5,10,0.2598378,625942,7893630
229,eric_keith,1,08,18,99,67,202,14,1015,75,97,0,10,0.185687245,147168,7566264
229,gordon_dietzman,1,08,16,80,67,300,12,1016,56,70,0,10,0.861373987,265027,8686386
229,kmrogers,1,08,59,87,81,151,8,1015,64,74,1.3,8,0.210978463,220686,7544334
229,madcap3693,1,08,8,89,69,228,12,1014,65,78,0,10,0.083122578,135019,6162531
229,marcoschmidtffm,1,08,16,78,76,229,8,1018,54,65,0,8,0.969287012,81948,3989063
229,matthewherron,4,08,81,89,78,163,6,1017,72,85,32.6,8,0.052292315,17201,1896250.5
229,taytonalvis,3,08,36,89,80,192,9,1016,74,88,6.9,9,0.20978087,580546,7538809
230,asl5120,2,08,70,87,75,288,12,1017,69,81,0.2,9,0.996874987,114140,3907859.5
230,coreyjlange,1,08,13,81,76,197,12,1016,66,74,0.1,7,0.976882279,55236,3902565
230,gonefroggin,3,08,59,75,78,303,17,1009,58,67,0.3,9,0.116279777,122251,7566517
230,koinpro,1,08,31,81,77,264,21,1008,63,75,0,10,0.122261314,284003,7550359
230,riccardomarchingiglio,2,08,0,70,42,148,10,1019,37,61,0,10,0.12993031,302767,7577394.5
230,scottgibson,1,08,40,79,90,242,13,1012,69,76,20.7,9,0.037430035,592299,7611060
230,tortuga_rapido,7,08,55,84,77,240,16,1009,66,76,0.1,9,0.126626596,10162,7622393.857
230,wayne13114,1,08,96,78,80,303,12,1015,63,72,2,10,0.992182314,281081,3959005
231,angelaones,1,08,46,75,86,297,9,1012,60,67,0.3,7,0.101800408,600301,7621488
231,erikamitchell,1,08,4,81,76,285,8,1016,55,64,0,9,0.973275061,12158,1087241
231,expeditionraj,1,08,0,78,28,282,13,1015,31,66,0,10,0.055440292,742052,9332922
231,flabellare223,1,08,59,81,84,156,7,1014,66,74,1.6,6,0.999763209,359145,4450635
231,francescagraziani,1,08,13,87,51,226,14,1012,56,81,0.5,10,0.064178566,38542,7567768
231,kennoe,1,08,5,86,30,253,12,1016,29,66,0,10,0.061396255,403061,7646360
231,madcap3693,1,08,37,75,78,319,9,1011,52,61,0,7,0.264038286,135019,6163433
231,nelruzam,1,08,0,84,59,31,19,1015,54,72,0,10,0.049260966,88577,7566935
232,aaroncarlson,2,08,60,83,84.5,208.5,11,1016,64.5,72.5,0.15,6.5,0.013677481,31792,7576687
232,beeboy,1,08,38,84,70,317,5,1014,59,73,0.2,6,0.971310339,13355,7420394
232,ccarrollc1,2,08,24,87,79,185,8,1018,65,75,0.2,9,0.022467534,571552,7569948.5
232,cypseloides,2,08,4,90,76,241,4,1018,69,82,0,8,0.009933167,6097,7578488.5
232,leftcoastnaturalist,4,08,4,90,76,241,4,1018,69,82,0,8,0.010479812,9572,7632806.5
232,leptonia,3,08,4,90,76,241,4,1018,69,82,0,8,0.009055638,5179,7611019.667
232,pedernaturalist,1,08,13,97,60,173,15,1014,66,87,0,9,0.015682259,85119,7607674
232,serpophaga,1,08,4,90,76,241,4,1018,69,82,0,8,0.010384689,173183,7614804
232,zaccota,1,08,39,77,74,281,13,1015,59,70,0.4,10,0.016201689,12036,7694071
233,danjleavitt,1,08,45,89,77,241,17,1014,69,80,1,10,0.120561426,3288,114889
233,evanharms,1,08,42,91,87,185,9,1018,71,81,8.7,9,2.10252E-05,582663,7603846
233,jake61,1,08,87,76,90,184,12,1015,65,70,5.8,7,0.00024862,605382,7764986
233,jessy43078,2,08,33,90,78,238,10,1019,68,81,14.7,8,2.94527E-05,605404,8600076
233,neotomastolemykeys,1,08,16,98,61,166,14,1016,69,90,0,10,0.000103403,102175,7595428
233,w_mcdaniel,4,08,18,100,65,146,13,1016,71,93,0,9,0.000448821,53290,7599756.5
234,danrabosky,1,08,69,70,90,294,20,1005,60,63,7.7,10,0.011805042,440316,7640050
234,ericwheeler,1,08,0,83,53,109,9,1017,53,73,0,10,0.854643121,292287,3933882
234,john8,1,08,8,68,40,159,9,1016,32,58,0.2,10,0.860693203,11060,4231284
234,melimez,1,08,3,70,47,288,21,1015,34,57,0,10,0.485095476,425568,5498428
234,thesteady,1,08,8,68,40,159,9,1016,32,58,0.2,10,0.864228492,425769,5378457
234,troutbum1374,2,08,26,82,56,224,8,1019,53,72,0,10,0.509862809,114381,2311091.5
234,w_mcdaniel,1,08,21,102,62,171,8,1016,70,92,0,9,0.018724224,53290,7610334
235,amiacalva,1,08,55,86,69,48,10,1014,71,85,3.3,10,0.042323612,369934,7647804
235,ccarrollc1,1,08,23,77,73,290,13,1015,54,67,0,8,0.056810345,571552,7625415
235,cullen,2,08,30,98,69,176,20,1013,72,91,0,10,0.52707599,2281,1924700.5
235,fishesoftexas,6,08,30,98,69,176,20,1013,72,91,0,10,0.522836921,10601,1915201.833
235,madcap3693,1,08,40,77,79,67,4,1020,54,62,0.3,8,0.025789302,135019,6164380
235,oz4caster,2,08,18,99,60,172,12,1014,68,89,0,9,0.033743126,46101,845434
235,taytonalvis,4,08,30.75,95.25,74,268.75,8,1011,72.25,87.75,6.7,10,0.041332983,580546,7622364.5
235,tkoffel,1,08,38,72,79,263,7,1020,57,66,0.2,6,0.77068815,320666,4042312
235,tortuga_rapido,6,08,12,75,59,279,14,1013,54,72,0.5,10,0.045652723,10162,7741695.833
235,toucan_sam,1,08,66,69,66,235,13,1019,46,56,10.4,9,0.052938679,262898,7623260
236,aaronramon,1,08,60,92,76,178,6,1011,73,89,7,10,0.11359391,62176,7644363
236,backcountrychronicles,1,08,0,83,42,270,11,1014,36,65,0,10,0.106859429,43456,7879622
236,barrierislandnaturalist,1,08,48,88,79,172,8,1013,74,87,10.3,9,0.698480395,54550,1888247
236,jeaniewilliams,1,08,22,66,68,351,15,1020,51,62,0,10,0.112359001,37314,7667497
236,kimberlietx,1,08,66,87,80,102,13,1012,73,85,17.5,9,0.105950503,127188,7653064
236,laurelhusk,1,08,4,79,71,315,8,1014,57,71,0,10,0.11611367,105909,7639865
236,luca-20,1,08,14,88,62,192,7,1020,59,78,0,10,0.07999343,572807,7628643
236,madcap3693,2,02,17.5,76.5,63.5,227.5,16.5,1016.5,52.5,66.5,0,10,0.452557315,135019,6153820
236,mkosiewski,1,08,29,83,55,88,3,1023,62,76,0,10,0.640394645,360028,4740257
236,ppark728,1,08,6,83,74,88,11,1020,63,74,0,10,0.004564615,43879,859129
237,a_meyer,1,08,90,64,59,278,18,1016,42,56,4.4,10,0.630892188,92171,4000335
237,ccarrollc1,1,08,32,70,75,35,8,1023,52,60,0.1,10,0.194257678,571552,7651479
237,connoromalley92,1,08,25,75,72,211,8,1012,47,59,7.4,10,0.80912033,19758,384388
237,djm,1,08,74,67,83,324,8,1017,52,57,0.2,5,0.128251107,220315,7643585
237,eric_keith,1,08,44,87,72,62,14,1017,61,75,0,10,0.181024346,147168,7941513
237,laurelhusk,1,08,4,79,71,315,8,1014,57,71,0,10,0.127775728,105909,7639891
237,mlrosten,1,08,59,87,66,215,13,1020,62,77,0.5,10,0.560891772,176029,4095440
238,aaronramon,2,08,100,81,87,45,36,1011,70,78,21.9,9,0.265232908,62176,7668173.5
238,bouten,1,08,31,90,66,59,12,1019,65,81,0.1,10,0.241666699,600336,7657382
238,daniel112,1,08,82,80,80,52,14,1016,68,78,0,10,0.273641893,284401,7666064
238,gavinnupp,1,08,19,76,70,33,8,1025,50,65,0,9,0.276510885,245356,7664185
238,justinoid,1,08,27,85,67,221,12,1017,68,81,0,10,0.414858317,275592,3972905
238,luca-20,2,08,0,90,57,192,7,1019,58,81,0.2,10,0.230607568,572807,7656099
238,markrobinson,1,08,0,81,53,8,10,1020,52,72,0,10,0.266105005,350245,7689725
238,mjwarman,1,08,20,75,64,11,8,1025,53,67,0,10,0.262630212,110840,7695418
238,o-h-i-o,1,08,0,77,71,59,11,1024,54,67,0,10,0.243945084,657817,8264992
238,pmk00001,3,08,19,87,66,57,8,1023,61,77,0,10,0.244586012,204678,7671392
238,taytonalvis,1,08,43,87,69,61,12,1021,63,76,0.1,10,0.273580204,580546,7663302
239,finatic,2,08,31,88,79,53,5,1018,74,88,4.3,10,0.328983905,10285,4093892
239,jbperkins5,1,08,12,78,64,46,12,1024,51,66,0,10,0.292499385,558642,7667925
239,johnkarges,1,08,38,95,65,180,12,1016,67,85,0,10,0.938671943,18994,2763505
239,lselig,1,08,33,90,82,261,9,1011,71,83,14.1,9,0.575816414,20796,379824
239,mikeyann118,1,08,39,86,50,239,6,1018,53,75,0,10,0.943920274,43336,4026535
240,anngoddard,1,08,80,67,90,288,8,1015,53,57,0.6,6,0.209674188,282384,3981775
240,ceph0761,1,08,42,67,58,131,13,1020,42,57,4.6,10,0.984019003,321420,4119612
240,djcruz25,2,08,4,87,74,83,6,1018,61,74,0,10,0.376213038,600511,7689034.5
240,jokurtz,2,02,3.5,78.5,64,120.5,15,1015.5,53,67.5,0,10,0.435786087,267179,3636161.5
240,rivermalisha,1,08,90,69,66,215,6,1013,53,66,0.9,8,0.982113201,105848,1931960
240,tkoffel,1,08,57,71,82,123,9,1018,57,62,0.6,9,0.442336511,320666,7709392
240,tobler,1,08,13,85,70,127,12,1018,58,72,0.1,7,0.457091557,29712,7702036
240,tortuga_rapido,4,08,82,81,62,142,19,1019,57,73,0.1,10,0.43455161,10162,7748506.5
241,alexvaligosky,1,08,92,71,69,103,10,1018,55,66,0.2,11,0.525507747,203080,7957154
241,bluegill,1,08,60,82,83,157,6,1016,61,68,0.1,6,0.999076015,157966,2449627
241,cosmiccat,1,08,98,83,73,50,15,1012,64,77,0,11,0.552282741,34728,7707036
241,jerryskates,1,08,100,80,80,142,7,1018,62,71,2.6,10,0.994510561,634417,7989231
241,joe_cutler,1,08,15,86,54,284,7,1016,50,72,0,10,0.132470162,280544,3985525
241,jonwbecker,2,08,67,80,73,52,8,1017,61,71,2.8,10,0.481582384,60934,7940390
241,kucycads,1,08,26,91,72,86,10,1016,68,81,0.7,9,0.14775308,9531,3983429
241,marshallarnwine,1,08,21,93,66,88,8,1016,69,84,2.2,9,0.14562762,315892,3982704
241,michaelroiland,1,08,0,79,75,234,8,1011,57,66,0,11,0.5381877,741533,9311294
241,mjbfishing,1,08,93,73,70,103,10,1018,57,68,0.3,11,0.563231781,546525,7717185
241,rickzanimal,1,08,0,90,38,291,9,1012,49,75,0,10,0.19881902,350902,4768602
241,sammyjames,1,08,28,87,70,32,17,1013,65,78,0,11,0.519304572,359033,8731232
241,sheliahargis,1,08,18,98,54,175,14,1015,64,86,0,10,0.998778211,17564,1904478
241,takeahike,1,08,76,63,87,116,6,1003,47,51,10.2,7,0.150061809,124387,2102263
242,letitbe793,1,08,50,89,79,105,7,1017,70,84,4.8,19,0.611636758,498186,8576691
242,marillionjade24,1,08,12,88,65,235,20,1012,63,79,0,20,0.636694314,143755,7718467
242,tortuga_rapido,3,08,14,74,78,308,10,1016,62,71,1,18,0.623470389,10162,7748772
242,xizitro33,1,08,60,85,83,250,10,1020,70,80,0.1,7,0.117363745,254019,3984598
243,cohummingbird,1,08,28,67,70,94,9,1025,43,54,0.9,10,0.030681399,331563,4130700
243,jacksonad,1,08,36,71,87,57,11,1018,60,65,0.8,17,0.721858665,608233,7730994
243,mfria631,1,08,0,88,66,65,7,1016,74,88,0,10,0.034276519,318214,4031498
243,mtessler,1,08,52,57,73,228,9,1004,39,48,0.3,10,0.028334801,115342,6573278
244,americannaturalist90,1,09,75,81,90,158,5,1010,65,70,4.4,7,0.141367078,168906,2582257
244,benking,1,08,91,80,90,322,10,1014,70,75,10.4,7,0.002260886,290504,4004707
244,carlfabre,1,08,12,90,67,46,7,1013,72,88,2,10,0.004207895,275266,4009943
244,kjhurme,2,08,28,103,47,143,17,1011,65,93,0.2,10,0.997954409,5420,117988.5
244,kylefitzroy,2,09,92,65,73,66,8,1020,49,57,0,8,0.803535463,165609,8011197.5
244,mjaberg,2,09,77,62,76,73,20,1020,49,55,0,10,0.822219244,599504,7743803
244,remotebuzzard47,1,09,5,88,61,139,6,1016,58,78,0,10,0.813086873,612717,7741710
244,tkoffel,1,09,56,61,65,84,17,1022,43,53,0,10,0.805244809,320666,7896778
244,utfisher,1,09,1,80,47,255,6,1014,35,59,0,10,0.419614486,44811,857821
245,cdorsay,1,09,58,71,86,149,10,1015,59,65,0.1,10,0.521944217,112902,1913186
245,cuihenggang,1,09,92,61,86,121,14,1017,54,58,4.3,7,0.874474322,474164,7755301
245,gms6,1,09,75,67,77,140,13,1021,45,53,0.5,10,0.884897489,610076,7763093
245,jott5,3,09,71,65,90,224,7,1017,50,53,2.7,10,0.871138544,532579,7761475
245,letitbe793,2,09,34,88,71,268,10,1017,65,78,0,10,0.875729445,498186,8581644.5
245,neotomastolemykeys,3,09,16,97,57,150,12,1016,64,86,0,10,0.862030318,102175,7748317.333
245,troutbum1374,1,09,37,91,75,254,6,1016,68,80,0,9,0.770278591,114381,2311114
245,vincent39,1,09,53,66,87,114,12,1017,52,56,0.1,9,0.859122345,618304,7841283
246,cullen,1,09,55,63,43,238,13,1009,31,53,0,10,0.681297078,2281,1927180
246,gocatchherps908,1,09,16,71,71,240,9,1021,54,63,0.2,10,0.025506747,328436,4102301
246,gressington,1,09,36,99,72,190,16,1016,72,91,1.2,9,0.953458605,316076,4065323
246,japlaca,1,09,79,86,86,122,8,1015,73,84,10.3,10,0.662197225,53237,1922157
246,jordan89,1,09,55,80,80,265,13,1014,59,67,0,7,0.939879,603225,7771758
246,kylefitzroy,1,09,47,80,78,278,10,1015,63,72,0,10,0.926669214,165609,8011171
246,laligurans,1,09,63,72,83,276,12,1014,55,61,2.7,5,0.936360712,346752,7770031
246,scrabtree,2,09,30,82,83,232,8,1018,59,66,0.2,10,0.927116553,599865,7764325
246,spat,1,09,19,99,56,183,13,1016,68,91,3.3,10,0.937066517,24320,7769881
246,troyjohnson3,1,09,0,92,33,226,8,1018,39,71,0,10,0.902679029,632157,7958199
246,txfishes,1,09,11,98,64,195,13,1016,67,86,0,10,0.922748933,91209,8178853
247,bekkita,1,09,51,74,71,177,22,1011,59,68,4,10,0.052213676,330695,4768151
247,catchang,1,09,16,81,35,275,6,1012,39,71,0,10,0.058432505,179103,4030573
247,jeffmci9,3,09,0,89,67,158,10,1016,67,83,0,10,0.97840818,435598,7790488
247,jott5,2,09,68,80,87,269,12,1015,58,64,0.2,9,0.94600902,532579,7770757
247,metsa,1,09,16,81,35,275,6,1012,39,71,0,10,0.06036538,28037,4030477
247,naturalistnat,1,09,1,76,64,88,10,1024,53,66,0,10,0.043972544,227315,4054795
247,p_young,2,09,43,79,81,269,11,1016,59,67,0.1,8,0.945337328,649264,8215904.5
247,pmk00001,1,09,37,89,76,195,8,1015,74,88,11.8,9,0.053293836,204678,5507015
247,rcurtis,1,09,1,77,64,99,8,1024,53,68,0,10,0.055392434,4860,4044857
247,robberfly,1,09,16,81,35,275,6,1012,39,71,0,10,0.0580812,13979,4032048
247,rpestlin,1,09,50,84,81,215,9,1016,67,76,0,10,0.981508789,600157,9039250
247,silverleopard101,1,09,26,92,60,131,13,1015,64,81,0,10,0.05736981,261523,4065838
248,biosam,1,09,8,83,46,189,9,1012,47,71,1.7,10,0.002563565,642,390824
248,brandon58,1,09,10,94,72,143,17,1012,71,86,0,10,0.122194666,291874,4038341
248,chinquapin,1,09,4,88,68,162,12,1016,58,73,0,10,0.115039393,300377,4038334
248,jacob89,1,09,10,84,78,215,21,1013,68,80,35.2,10,0.998123823,506826,7816714
248,jokurtz,1,09,76,55,87,288,21,1006,47,51,4.1,8,0.143784632,267179,3636166
248,pmk00001,2,03,50.5,93,78,177,8,1017,76,93.5,0.95,10,0.300209865,204678,5807994.5
248,scott187,1,09,62,66,72,230,18,1013,48,58,0.6,9,0.10726886,763693,9839998
248,wayne13114,2,09,39,86,76.5,146.5,12.5,1022,66,76.5,0.05,10,0.471796971,281081,3923602.5
249,chepnerks,1,09,0,92,69,191,27,1012,69,84,0,10,0.138562725,285538,4038720
249,drj,1,09,0,73,37,237,19,1008,30,59,0,10,0.174155875,316852,4069442
249,eric_keith,3,09,1,82,47,27,14,1020,47,70,0,10,0.99521475,147168,8357953.333
249,isaac_krone,1,09,37,87,75,186,17,1017,67,79,1.5,9,0.177322338,116788,4089699
249,jzzipkin,2,09,3,72.5,36.5,75.5,5.5,1011,29.5,55,0,10,0.168090234,18189,4068019
249,mikefitz,1,09,53,47,73,293,13,1013,33,42,0,10,0.174594822,242433,9380228
249,ndodge,1,09,10,80,71,87,5,1023,55,66,0,10,0.168703305,12004,4045265
250,gtsalmon,1,09,27,95,67,166,13,1014,68,85,0.1,8,0.270553666,43772,1924863
250,jott5,1,09,19,73,63,266,10,1019,43,59,0,10,0.967609771,532579,7832504
250,rachelbrinkley,1,09,0,89,29,163,6,1012,33,68,0,10,0.967513011,526459,8088517
250,skiman1016,1,09,28,82,83,240,12,1019,66,75,0.1,8,0.246062579,20405,4056295
250,stepzane,1,09,0,89,29,163,6,1012,33,68,0,10,0.967514362,313104,7826291
250,tortuga_rapido,2,09,23,63,76,311,11,1012,52,60,0,10,0.993303458,10162,7815319.5
250,walkingstick2,3,09,1,88,35,134,10,1019,47,79,0,10,0.973406685,448026,7835833.333
251,andrew_tbc_taylor,1,09,0,82,64,188,9,1020,55,69,0,10,0.933847285,637943,8016188
251,beeboy,1,09,27,87,77,164,8,1015,65,76,0,9,0.341476452,13355,7986057
251,btmagee93,1,09,2,71,39,231,11,1015,34,60,0,10,0.924448231,742683,9350455
251,ernestkeeley,1,09,3,87,42,188,14,1011,43,68,0,10,0.929027077,255738,7836310
251,jeheiple,1,09,5,77,76,107,11,1020,51,60,0,10,0.916701555,593014,7838398
251,jordanejohnson,1,09,12,95,68,201,17,1015,70,89,0,10,0.355794245,376995,4686296
251,katieyak,1,09,90,61,83,282,8,1015,49,55,1.8,7,0.925800471,26366,9919624
251,ldacosta,1,09,0,75,70,115,8,1012,60,72,0,10,0.945736423,29729,7833327
251,mmageemd1,1,09,2,71,39,231,11,1015,34,60,0,10,0.921572895,741351,9305716
251,quiggifur,3,09,7,89,74,123,7,1016,67,79,3.7,10,0.184468446,505122,6563947.667
251,walkingstick2,2,09,0,86,42,144,13,1019,51,78,0,10,0.924576118,448026,7841221.5
252,alicia,1,09,12,69,66,222,8,1020,40,52,0,10,0.20483452,23698,423351
252,btmagee93,1,09,12,66,56,222,8,1017,42,58,0,9,0.871240645,742683,9350466
252,catchang,1,09,57,50,80,80,6,1020,40,46,13.6,10,0.849733437,179103,7886332
252,fishesoftexas,8,09,27,97.75,64,185.25,9.75,1013,70,91,0.125,10,0.990201175,10601,871852.125
252,jeffmci9,4,09,0,82,62,53,13,1019,58,74,0,10,0.844527915,435598,7858380.75
252,letitbe793,1,09,19,80,52,62,15,1018,54,75,0,10,0.854668775,498186,8581661
252,lmeade,1,09,46,73,76,294,6,1018,53,63,0,10,0.110603668,247562,3472649
252,quiggifur,2,09,69,82,85,261,6,1014,68,75,23.9,9,0.111724111,505122,6563958.5
252,shannonhf,1,09,51,66,75,286,8,1019,48,57,0,8,0.85536825,644772,8731763
252,tobler,5,09,12.8,83,66.4,173.2,12.8,1022,56.6,69.8,0,10,0.851761408,29712,7893512.2
253,aaronramon,5,09,0,82,61,47,14,1019,58,74,0,10,0.757073146,62176,7886221
253,aterlacher,1,09,60,83,73,276,7,1014,67,78,0.1,7,0.543867401,6157,4074960
253,btmagee93,1,09,55,63,66,242,8,1021,45,57,2.1,8,0.771643346,742683,9350500
253,dunnart-at-large,1,09,100,59,97,116,15,1010,55,56,53,6,0.474742973,65374,4069792
253,fishesoftexas,6,09,14.33333333,98.5,67.33333333,207.8333333,14,1010,71.83333333,91,0,9,0.95852121,10601,878876
253,jonahevans,1,09,12,92,56,160,14,1012,64,84,0,10,0.540818864,10553,4095351
253,jordan89,1,09,2,67,75,151,12,1029,46,55,0,10,0.759773519,603225,7872754
253,jott5,7,09,3.857142857,75.71428571,65.28571429,106.8571429,12.85714286,1026,46.85714286,61.42857143,0,10,0.78520374,532579,7864800
253,juliadade,1,09,34,67,61,140,4,1018,43,57,0,10,0.838735324,560277,7924113
253,letitbe793,2,09,81,70,55,58,22,1018,50,69,0,10,0.757037077,498186,8581699
253,lindaann38,1,09,10,69,69,9,10,1027,50,61,0,10,0.798193442,626223,9045503
253,mmageemd1,1,09,55,63,66,242,8,1021,45,57,2.1,8,0.77164003,741351,9305578
253,sarahroberts,4,09,15.5,98.25,67.75,207.5,14,1010,72,91,0,9,0.956670565,38701,893023.75
253,skm0308,1,09,0,83,56,50,14,1019,55,73,0,10,0.791953025,363857,7862389
254,blake10,1,09,27,70,84,210,8,1016,60,65,3.7,10,0.99289232,297556,3839758
254,btmagee93,1,09,0,69,55,232,8,1022,42,60,0,10,0.669055222,742683,9350511
254,clfandf,1,09,55,60,78,344,21,1018,49,56,0.8,8,0.912749346,50499,871576
